Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1638480617.1241617,23186,1638480617,121770249,world,-3.496463439828706,0.20815551290598538,0.47616192107376876,0.0038401749233246975,-0.0010194176175216392,0.0010873556847986292,0.9999915157149557
1638480617.1335692,23187,1638480617,132079590,world,-3.496439471800045,0.20825002504812304,0.47621277639015763,0.007817069456585727,-0.0014636191318572948,0.0011465434086187964,0.9999677178201104
1638480617.1436484,23188,1638480617,141530881,world,-3.4964204565317196,0.20825456325108524,0.4762140271223204,0.0071477817635176655,-0.0013331454132715173,0.0009870763772215163,0.9999730784473119
1638480617.1542282,23189,1638480617,151529875,world,-3.4963738242129447,0.20817252618273724,0.4761122765358953,0.007088215411618579,-0.000876743889798511,0.00069874178338949,0.999974249809639
1638480617.1630635,23190,1638480617,161595974,world,-3.496271622067374,0.2081400554277903,0.47619996994131325,0.0053868461634560645,-0.0010797124699197524,0.0015627664990901585,0.9999836868020713
1638480617.1725566,23191,1638480617,171807104,world,-3.496422360556737,0.2079187744767531,0.47613818990692097,0.004611235151323095,-0.0021002969934140114,0.004398193555885711,0.9999774903248392
1638480617.1823823,23192,1638480617,181398305,world,-3.4964595150550895,0.20792527465350127,0.4762283269112145,0.001235351061441282,-0.0018222859511791841,0.004459893328624368,0.9999876311900885
1638480617.192976,23193,1638480617,191549816,world,-3.496525315231289,0.20798329722924846,0.47610342372768527,0.006279635894885771,-0.0024301612661386646,0.003971910425689289,0.9999694417415058
1638480617.2025554,23194,1638480617,201467974,world,-3.4964041251870825,0.20814596495690255,0.4762037712071575,0.004271304038622064,-0.0016608600914001267,0.0018342779901493458,0.9999878163906905
1638480617.2123437,23195,1638480617,211440310,world,-3.4970480381792446,0.20811772032273554,0.4762190155494481,0.0033582219804132894,-0.0012731973642394498,0.00016723842281095395,0.9999935366515685
1638480617.2225912,23196,1638480617,221467528,world,-3.496470434678334,0.2080135926430525,0.4761311150730667,0.006218189247472884,-0.0020203833199935683,0.0036609636374998478,0.9999719243653633
1638480617.2326925,23197,1638480617,231386646,world,-3.4965554122026816,0.2079908715829147,0.47611597055195365,0.005515100551201983,-0.0021834599074804758,0.004050275947318605,0.9999742053840655
1638480617.2426002,23198,1638480617,241621712,world,-3.4964128835197337,0.20788474960088044,0.47608411480102475,0.003201858530803064,-0.001472783515653329,0.003989002347743289,0.99998583333512
1638480617.2530808,23199,1638480617,251549759,world,-3.4964912011192837,0.20798790207711312,0.4762651331099814,0.0003467022110614535,-0.0017266184662818502,0.004043670502547017,0.9999902736102565
1638480617.2628636,23200,1638480617,262295118,world,-3.4965022758902404,0.20796944738189294,0.476177947299096,0.0032304843341245636,-0.002222865982506385,0.004295301014269788,0.9999830864704601
1638480617.2729037,23201,1638480617,271629636,world,-3.496386948381229,0.20812935790364107,0.47611629951744083,0.007558851167001199,-0.0020242537043306144,0.001945115023657259,0.9999674908183367
1638480617.2824953,23202,1638480617,281830365,world,-3.496380499024202,0.20817669017906926,0.476278983041619,0.0007472095200864491,-0.0002742422289884185,0.0008053907117609646,0.9999993589072617
1638480617.2926457,23203,1638480617,291488833,world,-3.4962852817348784,0.20808515145256948,0.47614649408603266,0.005998725792495122,-0.0017988775413068363,0.0021815456252548973,0.9999780098517881
1638480617.3038397,23204,1638480617,301444016,world,-3.496764619441978,0.20787209395671766,0.47617018070906086,0.0011411201435064067,-0.0016394898137049026,0.0036300916917518847,0.999991416139298
1638480617.31296,23205,1638480617,311748077,world,-3.4970327292620147,0.20801372629997456,0.47628220154060996,-0.0010118806351659844,-0.0014459280060969075,0.0024995973660694153,0.9999953186904371
1638480617.322952,23206,1638480617,322293908,world,-3.4963438820820705,0.20812679483450391,0.47619343037221884,0.004672843061282412,-0.0017658049809538229,0.0023718546288943564,0.9999847102711688
1638480617.3329914,23207,1638480617,331997561,world,-3.496510233678035,0.20825741183345245,0.476284595379569,0.0015258669590705127,-0.001212363587219625,0.0014316229794090057,0.9999970761758259
1638480617.342523,23208,1638480617,341494838,world,-3.4964539059106525,0.20818164996147687,0.47613290472134845,0.006082634059520275,-0.0015630839597803624,0.0017133538478712482,0.9999788111505287
1638480617.3524976,23209,1638480617,351622157,world,-3.4963399130522217,0.2080628401355249,0.4761389710612032,0.003859211569173877,-0.0011232010106917536,0.0016752293144251926,0.9999905192112065
1638480617.3631766,23210,1638480617,362278136,world,-3.4965105584872513,0.20799099376772898,0.4761613561688792,0.0032692854410860538,-0.001951869226650516,0.0038494619177272824,0.9999853417036527
1638480617.3730786,23211,1638480617,371503146,world,-3.4963807661561117,0.20816405556890577,0.47611056353020675,0.007082260042374861,-0.0017297290709197392,0.001877464385910554,0.999971661977235
1638480617.383505,23212,1638480617,381451417,world,-3.4972399198432296,0.2082549563420531,0.47638231675090237,0.0017947008669012391,-0.0008367077310381586,-0.0008698995015908633,0.999997661119179
1638480617.3936698,23213,1638480617,391588176,world,-3.4963302825430462,0.20810119558760817,0.4761208485322445,0.006281996288990139,-0.0018671491764475346,0.001985321437477154,0.9999765541128292
1638480617.4030707,23214,1638480617,401625506,world,-3.496434865554233,0.20819556161847505,0.47617879758653964,0.005912938686619696,-0.0016207580629487273,0.0015945604221348903,0.9999799336368956
1638480617.4127562,23215,1638480617,411652373,world,-3.496363514724243,0.20812956990048956,0.4761797607137848,0.0033532074256726776,-0.001657325395680598,0.002246859307832711,0.9999904804025607
1638480617.4231305,23216,1638480617,421644069,world,-3.496537786528578,0.20800559038427358,0.4762231663614881,0.0009554932581960343,-0.0019509433293661929,0.004053854310377864,0.9999894235030635
1638480617.433635,23217,1638480617,431899969,world,-3.4963937018480276,0.2082418321791908,0.4761657737333857,0.008172238633556109,-0.0014752467635883457,0.0012259320769533975,0.999964767005941
1638480617.4435863,23218,1638480617,441720843,world,-3.496260976389128,0.20800957286372077,0.4760935424873374,0.005346512924501203,-0.0012236087382465715,0.002014244204702806,0.9999829300550523
1638480617.452788,23219,1638480617,451555861,world,-3.496336665863956,0.20817482505375676,0.4762212787193534,0.004931207629150799,-0.0011343406583342764,0.001447512372202496,0.9999861504893564
1638480617.4632897,23220,1638480617,461494084,world,-3.4962424411136204,0.20801492092822926,0.476123136243032,0.006118182914838762,-0.0021025224334985278,0.002625586859976918,0.9999756264684044
1638480617.4733384,23221,1638480617,472288469,world,-3.496355120245493,0.20809664775904912,0.476056940507132,0.005568574692673126,-0.001246683705484201,0.0013779867297272403,0.9999827688056446
1638480617.482794,23222,1638480617,481740752,world,-3.4965802950473837,0.20797696717260022,0.4760883796805908,0.00316884371183574,-0.0013715909664570253,0.003343645416566493,0.9999884485348215
1638480617.4943419,23223,1638480617,491584091,world,-3.496259827966364,0.2080316853942299,0.47611932020324044,0.00616186719219898,-0.00205472536457262,0.00267413507407158,0.9999753289446635
1638480617.503413,23224,1638480617,501491496,world,-3.4963474256537235,0.2082460104944786,0.47622697338320324,0.005717366646991395,-0.0010901585584430194,0.0012444746662425362,0.9999822871210003
1638480617.5129488,23225,1638480617,511652064,world,-3.4965128746010294,0.20798359563148455,0.47609489373778163,0.0065065692110244265,-0.002303851507631779,0.004079708413642674,0.9999678558856744
1638480617.5224073,23226,1638480617,521562861,world,-3.4964325093649697,0.20819800367960542,0.4761718454181049,0.0057302491726850145,-0.001461712550596932,0.0016979504356935081,0.9999810721234459
1638480617.5328119,23227,1638480617,531599264,world,-3.4964354247271676,0.2082721395770302,0.4761957367114884,0.007705146443875268,-0.0014079223166961062,0.0009507172691109568,0.9999688718203696
1638480617.5426004,23228,1638480617,541455083,world,-3.496445121816256,0.20820538774214947,0.47614553509326846,0.005685377520737203,-0.0019153145443835562,0.0016706278021987732,0.9999806083396764
1638480617.5529273,23229,1638480617,551714983,world,-3.4965091584301664,0.20818213063247398,0.47620599019750903,0.0006884963966792454,-0.0006609592161833816,0.0010668678819263549,0.9999989754487496
1638480617.563559,23230,1638480617,561476494,world,-3.4964265953941043,0.20813885793819656,0.47616011419771476,0.0067197915454258106,-0.001790267314675928,0.0017856102936056229,0.9999742251380321
1638480617.57307,23231,1638480617,571832590,world,-3.496389789845687,0.20790816640697898,0.4760955938815306,0.005777149228320049,-0.002278825775798979,0.004599047420291847,0.9999701396855324
1638480617.5827088,23232,1638480617,581964644,world,-3.4964254726561492,0.20823049862106047,0.47622042532764514,0.005982493808330883,-0.0012290492107905882,0.0010720926636643665,0.9999807747267903
1638480617.5934439,23233,1638480617,591467009,world,-3.496235310205087,0.20806871153090942,0.4761366980742042,0.0051655625448165324,-0.0020178751534693498,0.002692593306973664,0.999980997361822
1638480617.6030483,23234,1638480617,601798560,world,-3.4963653422511416,0.20813734801140005,0.47608960849717946,0.00731633060833544,-0.001898379204974719,0.0019178226728400218,0.9999695942472547
1638480617.6131535,23235,1638480617,611525894,world,-3.4963598483199183,0.20825062652973247,0.47614052068000934,0.008682734184400588,-0.0014529002339797026,0.0010686688140391593,0.9999606778043622
1638480617.6233277,23236,1638480617,621720703,world,-3.496401031397303,0.20808157561518342,0.47607702899065135,0.005586507025583431,-0.0014208492452788702,0.0015422849226732847,0.9999821965834657
1638480617.6328173,23237,1638480617,631797459,world,-3.49659328543437,0.20807670130170527,0.47616168884157595,0.006046678016010275,-0.0018126778824275158,0.003124375329679344,0.9999751947736827
1638480617.6426141,23238,1638480617,641606845,world,-3.49644426745072,0.2082123848518014,0.4761846737443785,0.006070386268280793,-0.0018648380276303515,0.0016604384501584474,0.9999784576348824
1638480617.652409,23239,1638480617,651582669,world,-3.4965582708616916,0.20805580672921173,0.4762087904321121,0.004887932861285044,-0.0018537086211060263,0.0031227584989008727,0.999981459956158
1638480617.6627023,23240,1638480617,661469913,world,-3.4961458333767226,0.20826212541851688,0.4760300616462913,0.006495651661544239,-0.0013805969172912805,0.003034040821756678,0.9999733471737815
1638480617.6727633,23241,1638480617,671606224,world,-3.4963128745596177,0.20807746145695308,0.47612336217882206,0.005523506768847574,-0.0018452919340411745,0.0024494271126956784,0.999980042839592
1638480617.6838262,23242,1638480617,681705349,world,-3.4964311613350803,0.20821109150994233,0.4762037812910216,0.0042643775752296345,-0.0016916638789188604,0.0018471564317324885,0.9999877706103877
1638480617.6932144,23243,1638480617,692140296,world,-3.496573035517197,0.20802119916121115,0.47615888356661645,0.004727327323433774,-0.0020844706564062793,0.003807857807314711,0.9999794035765831
1638480617.7026227,23244,1638480617,701614180,world,-3.496206388742584,0.20811740395118086,0.47616443424270133,0.008055436388605727,-0.0015211571100735644,0.0018476317525351125,0.9999646905178916
1638480617.712877,23245,1638480617,711502960,world,-3.496288474775804,0.20818105528842204,0.47621867100691345,0.005636276186185707,-0.001289545888903157,0.0014993734669593874,0.9999821605115565
1638480617.723017,23246,1638480617,721805006,world,-3.49646051414112,0.20819536766761823,0.4761392145511677,0.006369267183093096,-0.0016694509969743306,0.0018117874556623887,0.9999766811256824
1638480617.73282,23247,1638480617,731847168,world,-3.4965261032019286,0.20808522513057692,0.4761312152799439,0.006227882647344785,-0.0015693976078211787,0.001684671322296708,0.9999779559327372
1638480617.7434602,23248,1638480617,741508036,world,-3.496269346586136,0.2081869257244697,0.4763124308138569,0.00201690669032978,-0.0009160309935734762,0.0016085389104618395,0.9999962527815768
1638480617.7533648,23249,1638480617,751593176,world,-3.4965723970914357,0.2080079119162346,0.4762111210462542,0.003122899119390221,-0.0023237324085757737,0.0038690282705121436,0.9999849390810971
1638480617.762459,23250,1638480617,761651948,world,-3.496587264127353,0.2080284676163952,0.47613337280482115,0.004449269101178035,-0.002149721407830834,0.0036941501623001818,0.999980967797344
1638480617.7727768,23251,1638480617,771473462,world,-3.4965566467727607,0.20797632678153163,0.4761590674206093,0.003479838483183862,-0.002048156111975613,0.003950526076181338,0.9999840444349066
1638480617.7826867,23252,1638480617,781472519,world,-3.496268122233292,0.2080690147795255,0.4761328776661921,0.00580925335610114,-0.0018541839617542979,0.002413884109564923,0.9999784936391314
1638480617.7925777,23253,1638480617,791443831,world,-3.4963956571232977,0.20788109859889106,0.4761180563094341,0.003771985684560189,-0.0020865043129825104,0.004594333161166513,0.9999801551663671
1638480617.8029158,23254,1638480617,801539436,world,-3.4963766705004375,0.20816364031223114,0.47610557246421625,0.0067853723535978025,-0.002040514309866061,0.0019404550349512476,0.9999730144647062
1638480617.812813,23255,1638480617,811504860,world,-3.4966365908440578,0.20807333662253227,0.47623899315516754,0.001082099461898465,-0.0019256528324742208,0.0037111270301239093,0.9999906741855594
1638480617.823703,23256,1638480617,821843802,world,-3.495848851188423,0.20852503691329002,0.47629808136164486,0.008993902134700771,-0.0027664765732748047,0.004582020765050997,0.999945229208815
1638480617.832544,23257,1638480617,831764040,world,-3.4964329401292393,0.208166228548195,0.4761993288494795,0.004547385967490134,-0.0016103234166509738,0.0017406571500150842,0.9999868490395476
1638480617.842741,23258,1638480617,841467373,world,-3.496397569265966,0.20821700029146217,0.4761690892039675,0.008496707057093223,-0.001583850526491651,0.0012671095090599422,0.9999618451821988
1638480617.8531492,23259,1638480617,851475103,world,-3.496518183089666,0.20823347856634264,0.4762811838866378,0.0013418862738173954,-0.0012217827679846399,0.0015018635818421396,0.9999972254930899
1638480617.8636398,23260,1638480617,861844959,world,-3.4964424701269863,0.20826114486661018,0.47620184923415165,0.006745894604692672,-0.00119527517072262,0.001012636369992692,0.9999760191078738
1638480617.872517,23261,1638480617,871558629,world,-3.4965137387213865,0.2079873594050449,0.4760860408983498,0.005673436844496804,-0.0023433026273345843,0.004051169183200476,0.9999729541719704
1638480617.8828769,23262,1638480617,881518068,world,-3.4965248030257,0.20801880257461972,0.47609233051151423,0.00583241478940436,-0.0014046413791439076,0.0027450624661755165,0.9999782370393754
1638480617.8931134,23263,1638480617,891802193,world,-3.4965081639829365,0.20824916142544958,0.47629089855055473,0.0023207357901680594,-0.0013024952356090903,0.0015571709539039776,0.9999952464437889
1638480617.9034052,23264,1638480617,901527735,world,-3.4964308227355296,0.20819807456054865,0.47618506888147905,0.005261050981193809,-0.0016882493906677245,0.001806727430303488,0.9999831033035312
1638480617.9133132,23265,1638480617,911615211,world,-3.496433960136644,0.20825929497791168,0.47621826395077044,0.006725215855223142,-0.0013229412308161678,0.0009824255371917486,0.9999760277817987
1638480617.9225779,23266,1638480617,921476311,world,-3.4964385362527146,0.2083094684417891,0.4763321885949831,0.0025371811303121134,-0.0007865769345927038,0.0011664980823687394,0.9999957916365759
1638480617.93301,23267,1638480617,931556043,world,-3.496611775701309,0.20794814692497235,0.47611334652709053,0.003318222048629874,-0.0016881022319046438,0.003142540999011307,0.9999881320042556
1638480617.9427416,23268,1638480617,941640992,world,-3.4963800524257342,0.2081575747377107,0.4761192148515436,0.006961259897527904,-0.0019499256820420371,0.0019812769768641583,0.9999719062013765
1638480617.9524243,23269,1638480617,951688563,world,-3.496925816641222,0.20799669485307398,0.47609342510590535,0.0035503962958598483,-0.0007133324987619388,0.0018630869006480279,0.9999917073406607
1638480617.9631922,23270,1638480617,961695332,world,-3.496226946972756,0.2080341413277077,0.4761520566788125,0.0043021649801524425,-0.0017830657810829894,0.00276394129931856,0.9999853362331859
1638480617.9727366,23271,1638480617,971571504,world,-3.4965223907197402,0.20791800996606508,0.4760329866820824,0.0055968902264837755,-0.0016899940532099443,0.0033996070178130694,0.9999771304445005
1638480617.9830842,23272,1638480617,981736072,world,-3.496526127749508,0.20806484781337933,0.4761624707822136,0.007029757063139244,-0.001877788522079766,0.0032529819163825357,0.9999682367628242
1638480617.9927926,23273,1638480617,991486959,world,-3.496448724440969,0.20819584970096444,0.47616897248453555,0.00569723028447501,-0.0016184592227698556,0.0015736536565986645,0.9999812227092063
1638480618.0032945,23274,1638480618,1551203,world,-3.4963890496385437,0.208134835961057,0.47611389205551763,0.00760494600357789,-0.0019399439271548776,0.001760715538720494,0.9999676501240597
1638480618.012442,23275,1638480618,11534035,world,-3.4965867543876645,0.2080001525487893,0.4761833782501991,0.002417238947748562,-0.001993316092141751,0.003871594347722002,0.9999875971251009
1638480618.0229862,23276,1638480618,21778222,world,-3.49541166481953,0.20844891356561862,0.47623002972801537,0.006819026474587113,-0.0028465051274842315,0.005925241695952766,0.9999551438926362
1638480618.0329692,23277,1638480618,31686299,world,-3.4963994064640223,0.20789568323903299,0.47609717194152334,0.005154543436092377,-0.0023089441875518996,0.004510988327474549,0.999973874880246
1638480618.0430074,23278,1638480618,41758927,world,-3.4962997907815097,0.20818820793078935,0.47618330083266885,0.007693264296985772,-0.0014205577117941566,0.001556526848995294,0.9999681859561398
1638480618.052731,23279,1638480618,51518294,world,-3.496354210918045,0.20823627796076233,0.4762401635496316,0.005443170790910247,-0.001364814252985339,0.001524446312355746,0.9999830924756863
1638480618.0629797,23280,1638480618,61516071,world,-3.496436050045998,0.20811547116549717,0.47602525496547926,0.005085116546613236,-0.0006887284627876148,0.001592695231502619,0.9999855651781737
1638480618.07294,23281,1638480618,71502744,world,-3.496308817286405,0.20810118726675392,0.47612299352519166,0.0061870226671190175,-0.0019049565272960382,0.0021694476506242517,0.9999766924223968
1638480618.0833378,23282,1638480618,81527338,world,-3.4963901750753346,0.20810490804187118,0.4760736913664959,0.006017656498890737,-0.001303096828828953,0.0014235651752141465,0.9999800314061816
1638480618.0934196,23283,1638480618,91612510,world,-3.496434435884896,0.20815843384753577,0.4761250164210514,0.004914521771450065,-0.0013148533435064869,0.0011508339444536715,0.9999863970163171
1638480618.1035724,23284,1638480618,102546421,world,-3.4963746604782853,0.2082344386511444,0.4762396833968514,0.00520017339933976,-0.001002981992092928,0.001086731854699731,0.9999853855120165
1638480618.1139507,23285,1638480618,111767014,world,-3.4963216934841443,0.20820416164920513,0.47618545726708433,0.006436074644117902,-0.0012649578790724172,0.001403270871921296,0.9999775035747553
1638480618.1240604,23286,1638480618,121973248,world,-3.4964507460911665,0.2081968702730412,0.47615897778257105,0.006393872350161649,-0.001692533361968841,0.0016568437817256448,0.9999767540277481
1638480618.1326602,23287,1638480618,131861228,world,-3.4965627827556984,0.20798082291916226,0.47615825431213493,0.0035752978854693275,-0.0021747350841415025,0.0038552821591324974,0.9999838121548857
1638480618.1430526,23288,1638480618,141617907,world,-3.496515548051576,0.2082689652804396,0.47630162397449566,0.0011754082287246867,-0.0011925165686079626,0.001570383312541453,0.9999973651045194
1638480618.1534965,23289,1638480618,151652678,world,-3.4965379634493576,0.2079768634883805,0.4760736916574174,0.006009716359331179,-0.002299085107004423,0.003954125973368688,0.9999714807956964
1638480618.16359,23290,1638480618,161876640,world,-3.496297645952963,0.2081658928004577,0.476185833763361,0.007814684799280304,-0.0015716643543298647,0.0016038314946013692,0.9999669436022284
1638480618.1730306,23291,1638480618,171816462,world,-3.496353006472148,0.2081560113823827,0.47620282046167806,0.003951565839296884,-0.0006174045761175349,0.0009722961756339632,0.9999915292537004
1638480618.183261,23292,1638480618,181983302,world,-3.4965904825881164,0.20801272991348457,0.47612024850979895,0.0052178593733941256,-0.002335312341850781,0.0038900811357479716,0.9999760934785306
1638480618.1933699,23293,1638480618,191517668,world,-3.4963836427746156,0.20813243681439614,0.476096767662354,0.006880559781470481,-0.0018817117400545176,0.0019190167168953766,0.9999727168442455
1638480618.2035308,23294,1638480618,201694684,world,-3.4963800374250087,0.2081770372003508,0.4761422130723824,0.007008638726662117,-0.0020253258425803685,0.0019252441696341732,0.999971534831526
1638480618.2131617,23295,1638480618,211568072,world,-3.4963780075134934,0.20809810879603996,0.47606654361408873,0.005371406383271022,-0.0013009017597538587,0.0014599001025305098,0.9999836620364194
1638480618.2241886,23296,1638480618,222496062,world,-3.4963207823124653,0.20817137522261506,0.47618494371528347,0.005257386789105217,-0.0008935485265737061,0.000884416000328055,0.9999853895250264
1638480618.2340097,23297,1638480618,232139041,world,-3.4965372492116287,0.20796043070170392,0.4760814748634733,0.006162941188135503,-0.0023767174647750357,0.0037847197334468967,0.9999710222134158
1638480618.2437072,23298,1638480618,241815045,world,-3.4965203509203464,0.20796613088451524,0.4760882913657012,0.006275077841094093,-0.0023209714288283485,0.0039275775649185475,0.9999699048592344
1638480618.2534683,23299,1638480618,251960028,world,-3.4965764170498805,0.2080276809477673,0.47613197932734663,0.004897358067912667,-0.0021696153539358374,0.003740461393596951,0.9999786585731387
1638480618.2625918,23300,1638480618,261581373,world,-3.4966359749233717,0.20799036999323517,0.476166741353422,0.0002978135311545553,-0.0013106384607920294,0.003118343072657478,0.9999942347185843
1638480618.2745721,23301,1638480618,271561870,world,-3.496388797009916,0.2081512510177851,0.47610493165321754,0.007886676254945905,-0.0019757539576255117,0.0018935671758997241,0.9999651549615611
1638480618.2844355,23302,1638480618,281951374,world,-3.496241817216785,0.2081409629407003,0.47620626959096274,0.005787035808178777,-0.001263061593568551,0.0016542737022085207,0.9999810889564282
