Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1638480616.632202,22855,1638480616,631712504,world,0.7970932522290595,0.8894926438542813,0.4844078556530888,-0.0025484455587540078,-7.424735226852319e-05,-0.00011875210615516175,0.9999967428999467
1638480616.6423059,22856,1638480616,641534691,world,0.7970467591177711,0.88944258510577,0.484352889908889,-7.357194002530534e-05,0.0003871640384003328,-0.0001691380503286525,0.9999999080417444
1638480616.6528115,22857,1638480616,651625464,world,0.7970713301145399,0.889476886147222,0.48438344897914243,-0.0014321774679213668,-6.842090944578055e-05,7.090275271198828e-06,0.9999989720674757
1638480616.6624484,22858,1638480616,661542854,world,0.7970887713797633,0.8895002972450367,0.484408727054701,-0.0021643266022714253,2.669800810128397e-05,-0.0001285854261133936,0.9999976492189188
1638480616.6726403,22859,1638480616,671501013,world,0.7970788655613048,0.8894624082563491,0.4843821047955802,-0.0010639070631255235,-3.040998730135304e-06,2.0509274854482852e-05,0.9999994338357814
1638480616.6823978,22860,1638480616,681635244,world,0.7970745829330793,0.8894634661125121,0.4844005435917506,-0.0006732784550777923,9.036874632325228e-05,-5.786072304792355e-06,0.99999976924804
1638480616.6922934,22861,1638480616,691627517,world,0.7970599854338903,0.8894369615289637,0.48436881164028056,0.00039654086413104604,0.00039362579679040366,-0.00018453543324643915,0.9999998268803597
1638480616.703012,22862,1638480616,701741747,world,0.7970757554532278,0.889460883084915,0.48437864823607846,-0.0014314031008517442,-7.256572188181293e-05,3.211301233013196e-05,0.9999989723935389
1638480616.7124739,22863,1638480616,711494042,world,0.7970668846943189,0.8894710401382613,0.4843747511019368,-0.0012877743942331565,-2.1983650914942558e-05,8.784591019947261e-06,0.9999991705379858
1638480616.72215,22864,1638480616,721518732,world,0.7970710497020774,0.8894740408775357,0.4843865392019644,-0.0011970407423806343,-1.4151573116516227e-05,-1.3869308617765863e-05,0.9999992833501614
1638480616.7355127,22865,1638480616,731416186,world,0.7970925656977784,0.8894944123780734,0.484421181170981,-0.0026332168047453067,-5.142976642414936e-05,-0.00015911280176260871,0.999996519097619
1638480616.7430098,22866,1638480616,741760857,world,0.7970760626337137,0.8894689388557417,0.4844156646494251,-0.001261376343060526,-5.1807339082018676e-05,3.438757285841514e-05,0.99999920253129
1638480616.7526,22867,1638480616,751641925,world,0.7970889262265577,0.8894899703780503,0.4844167098880772,-0.0022521554813042534,-1.8582486324472314e-05,-0.00011176590477932267,0.9999974574761489
1638480616.7626731,22868,1638480616,761547891,world,0.7970973095582915,0.8894940599358808,0.48440594338701637,-0.002019670001053245,1.275079951302226e-06,-0.00011645467125713624,0.9999979536827918
1638480616.7732255,22869,1638480616,771774381,world,0.7970712508580067,0.8894608016544604,0.4843774668513162,-0.000854775727008398,5.8858389733943155e-05,6.057518696833094e-06,0.9999996329286591
1638480616.7827442,22870,1638480616,781749470,world,0.7970879504582801,0.889497781712864,0.4844138412339234,-0.0025309382201839452,-1.0757302870372379e-06,-0.00013198740637721773,0.9999967884597897
1638480616.7929258,22871,1638480616,791589416,world,0.7970793343768481,0.8894664234515908,0.4843997690172673,-0.0010574884969357494,-7.2769955951796084e-06,-2.899971769198212e-05,0.9999994404119137
1638480616.8024917,22872,1638480616,801628411,world,0.7970768850715355,0.8894684244394011,0.4843909774721147,-0.0011458488169685994,-2.5475998475203592e-05,1.2204004118032206e-05,0.9999993431160464
1638480616.8128908,22873,1638480616,811691055,world,0.7970719766305152,0.8894712086157409,0.48438913232663383,-0.001331715583533133,-6.551935638161936e-05,4.8443082881404116e-05,0.9999991099466472
1638480616.823063,22874,1638480616,821588316,world,0.797063406342079,0.8894570206127667,0.4843751809804514,-0.0008878550742573387,5.028674192238762e-05,1.431160565796999e-05,0.9999996044898163
1638480616.832571,22875,1638480616,831565965,world,0.7970574313379217,0.8894805204452122,0.484391051639007,-0.0013801414807389474,-2.5924865221288493e-05,3.085306149295908e-05,0.9999990467922875
1638480616.8427238,22876,1638480616,841919436,world,0.7970916301552441,0.8894956714170109,0.4844147153266772,-0.0023124610340242466,-1.6091616656864842e-05,-0.00010235622812760473,0.9999973208905256
1638480616.852732,22877,1638480616,852073316,world,0.7970964999070804,0.8895002795355448,0.48442394055356125,-0.0020304648778873727,3.573472561242373e-06,-0.00010712322327177277,0.9999979328599762
1638480616.8625858,22878,1638480616,861869453,world,0.7971067813978937,0.8894950618629253,0.48442547447206386,-0.002159756324625127,-4.37245161305317e-06,-0.00012661015505710733,0.9999976596989458
1638480616.8730576,22879,1638480616,871706808,world,0.7970880566280598,0.8894635276519871,0.48438815178018757,-0.0013157405088988665,-6.345990430604862e-06,2.5799369494234056e-05,0.9999991340601422
