Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1638480619.3008604,24768,1638480619,300156869,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480619.3506951,24769,1638480619,350184122,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480619.4007928,24770,1638480619,400187215,,-0.08246102184057236,0.0,0.0,0.0,0.0,0.01971762254834175
1638480619.4506993,24771,1638480619,450106176,,-0.08246102184057236,0.0,0.0,0.0,0.0,0.06498689949512482
1638480619.500558,24772,1638480619,500121780,,-0.04119999334216118,0.0,0.0,0.0,0.0,0.03246939927339554
1638480619.5505548,24773,1638480619,550089575,,-0.02056947909295559,0.0,0.0,0.0,0.0,0.0162106491625309
1638480619.6005821,24774,1638480619,600117276,,-0.06183050572872162,0.0,0.0,0.0,0.0,0.04872814938426018
1638480619.6506186,24775,1638480619,650198068,,-0.3092745840549469,0.0,0.0,0.0,0.0,0.24373693764209747
1638480619.700721,24776,1638480619,700212297,,-0.3092745840549469,0.0,0.0,0.0,0.0,0.24373693764209747
1638480619.7508752,24777,1638480619,750219133,,-0.3092745840549469,0.0,0.0,0.0,0.0,0.24373693764209747
1638480619.800614,24778,1638480619,800108237,,-0.3092745840549469,0.0,0.0,0.0,0.0,0.24373693764209747
1638480619.8505995,24779,1638480619,850108513,,-0.49482712149620056,0.0,0.0,0.0,0.0,0.38996946811676025
1638480619.9007463,24780,1638480619,900184184,,-0.5154576301574707,0.0,0.0,0.0,0.0,0.4062282145023346
1638480619.9506524,24781,1638480619,950101961,,-0.5360881090164185,0.0,0.0,0.0,0.0,0.42248696088790894
1638480620.0011685,24782,1638480620,175872,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480620.050631,24783,1638480620,50097264,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480620.1007059,24784,1638480620,100259146,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480620.1506078,24785,1638480620,150155865,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480620.200622,24786,1638480620,200138092,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480620.250554,24787,1638480620,250192577,,-0.0,0.0,0.0,0.0,0.0,0.0
1638480620.301039,24788,1638480620,300209366,,-0.5,0.0,0.0,0.0,0.0,0.39404618740081787
1638480620.3506455,24789,1638480620,350225962,,-1.0,0.0,0.0,0.0,0.0,0.7880923748016357
1638480620.401393,24790,1638480620,400281119,,-1.1752678155899048,0.0,0.0,0.0,0.0,0.9262195825576782
1638480620.451061,24791,1638480620,450165774,,-1.1340067386627197,0.0,0.0,0.0,0.0,0.8937020897865295
1638480620.500791,24792,1638480620,500256261,,-1.113376259803772,0.0,0.0,0.0,0.0,0.8774433135986328
1638480620.5511346,24793,1638480620,550371613,,-0.8659932017326355,0.0,0.0,0.0,0.0,0.6824826598167419
1638480620.6008532,24794,1638480620,600251628,,-0.1159931868314743,0.0,0.0,0.0,0.0,-0.0
1638480620.6510007,24795,1638480620,650388356,,-0.1030915156006813,0.0,0.0,0.0,0.0,-0.0
1638480620.7008677,24796,1638480620,700356630,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480620.7507524,24797,1638480620,750221732,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480620.8004622,24798,1638480620,800050929,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480620.8504655,24799,1638480620,850094406,,-0.0,0.0,0.0,0.0,0.0,-0.0
1638480620.9008594,24800,1638480620,900323203,,0.32996612787246704,0.0,0.0,0.0,0.0,0.26004379987716675
1638480620.9506266,24801,1638480620,950179408,,0.5155187249183655,0.0,0.0,0.0,0.0,0.4062763750553131
1638480621.0005312,24802,1638480621,197892,,0.7010712027549744,0.0,0.0,0.0,0.0,0.5525088906288147
1638480621.050651,24803,1638480621,50182199,,0.7010712027549744,0.0,0.0,0.0,0.0,0.5525088906288147
1638480621.1005688,24804,1638480621,100161608,,0.7010712027549744,0.0,0.0,0.0,0.0,0.5525088906288147
1638480621.1505606,24805,1638480621,150189500,,0.7010712027549744,0.0,0.0,0.0,0.0,0.5525088906288147
1638480621.2006888,24806,1638480621,200190511,,0.7010712027549744,0.0,0.0,0.0,0.0,0.0
1638480621.2505636,24807,1638480621,250172641,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.005563590209931135
1638480621.3010173,24808,1638480621,300174227,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.11722929775714874
1638480621.351295,24809,1638480621,350108259,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.4525875151157379
1638480621.4005706,24810,1638480621,400082421,,0.6804406642913818,0.0,0.0,0.0,0.0,-0.536250114440918
1638480621.4505816,24811,1638480621,450162027,,0.6804406642913818,0.0,0.0,0.0,0.0,-0.536250114440918
1638480621.500905,24812,1638480621,500132092,,0.6804406642913818,0.0,0.0,0.0,0.0,-0.536250114440918
1638480621.5507336,24813,1638480621,550179089,,0.6804406642913818,0.0,0.0,0.0,0.0,-0.536250114440918
1638480621.6006718,24814,1638480621,600198404,,0.7010712027549744,0.0,0.0,0.0,0.0,-0.5525088906288147
