Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,axes_0,axes_1,axes_2,axes_3,axes_4,axes_5,axes_6,axes_7,buttons_0,buttons_1,buttons_2,buttons_3,buttons_4,buttons_5,buttons_6,buttons_7,buttons_8,buttons_9,buttons_10,buttons_11,buttons_12,buttons_13
1638480263.7072299,26450,1638480263,706533799,joystick,1.0,0.0,0.0,-0.3196203410625458,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480263.7098432,26451,1638480263,709293080,joystick,1.0,0.0,0.0,-0.3196203410625458,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480263.743981,26452,1638480263,742725289,joystick,1.0,0.0,0.0,-0.3196203410625458,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480263.783314,26453,1638480263,782710544,joystick,1.0,0.0,0.0,-0.32993561029434204,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480263.8125896,26454,1638480263,811546642,joystick,1.0,0.0,0.0,-0.32993561029434204,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480263.8482935,26455,1638480263,847743604,joystick,1.0,0.0,0.0,-0.3402203321456909,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480263.876013,26456,1638480263,875516862,joystick,1.0,0.0,0.0,-0.3402203321456909,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480263.913354,26457,1638480263,912743733,joystick,1.0,0.0,0.0,-0.3402203321456909,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480263.9559927,26458,1638480263,955325924,joystick,1.0,0.0,0.0,-0.3505356013774872,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480263.9808156,26459,1638480263,980220024,joystick,1.0,0.0,0.0,-0.3402203321456909,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.0134993,26460,1638480264,12717176,joystick,1.0,0.0,0.0,-0.3402203321456909,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.05149,26461,1638480264,50292671,joystick,1.0,0.0,0.0,-0.3402203321456909,-0.8453932404518127,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.0773234,26462,1638480264,76621340,joystick,1.0,0.0,0.0,-0.3402203321456909,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.1159215,26463,1638480264,115264411,joystick,1.0,0.0,0.0,-0.3402203321456909,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.1444275,26464,1638480264,142276604,joystick,1.0,0.0,0.0,-0.3402203321456909,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.1761563,26465,1638480264,175536514,joystick,0.7525864243507385,0.0,0.0,-0.3505356013774872,-0.8350780010223389,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.2132597,26466,1638480264,212702548,joystick,0.0,-0.12372203916311264,0.0,-0.3505356013774872,-0.8144779801368713,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.2499595,26467,1638480264,249188258,joystick,-0.32993561029434204,-0.18558305501937866,0.0,-0.36085087060928345,-0.6907559633255005,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.3297472,26468,1638480264,328957858,joystick,-1.0,-0.43302711844444275,0.0,-0.12372203916311264,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.3346114,26469,1638480264,334024970,joystick,-1.0,-0.43302711844444275,0.0,-0.09280678629875183,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.3652284,26470,1638480264,364649287,joystick,-1.0,-0.4123966097831726,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.3990443,26471,1638480264,398050613,joystick,-1.0,-0.3814813792705536,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.4346495,26472,1638480264,434000519,joystick,-1.0,-0.28867459297180176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.465141,26473,1638480264,464634885,joystick,-1.0,-0.21652881801128387,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.498398,26474,1638480264,497944685,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.5344555,26475,1638480264,534021255,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.5732276,26476,1638480264,571550444,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.05154576152563095,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.598409,26477,1638480264,597916842,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.08246101438999176,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.6334784,26478,1638480264,632734594,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.18555253744125366,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.6673214,26479,1638480264,666577735,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.2783288061618805,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.6985385,26480,1638480264,697953675,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.36082032322883606,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.738414,26481,1638480264,737760710,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.40205085277557373,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.7672408,26482,1638480264,766579493,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.443311870098114,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.8012943,26483,1638480264,800425034,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.5464034080505371,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.840814,26484,1638480264,840186243,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.5979491472244263,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.8695726,26485,1638480264,868987969,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.6082643866539001,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.8984637,26486,1638480264,897943143,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.6082643866539001,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.931746,26487,1638480264,931239055,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.6082643866539001,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.9661055,26488,1638480264,965367683,joystick,-1.0,-0.16498306393623352,0.0,0.0,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480264.998412,26489,1638480264,997959654,joystick,-1.0,-0.1752678006887436,0.0,0.0,0.7010406851768494,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.0318408,26490,1638480265,31289934,joystick,-1.0,-0.1752678006887436,0.0,0.0,0.7113559246063232,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.0651877,26491,1638480265,64614294,joystick,-1.0,-0.19589830935001373,0.0,0.0,0.7216711640357971,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.0984895,26492,1638480265,97949630,joystick,-1.0,-0.22681356966495514,0.0,0.0,0.7422711849212646,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.1333888,26493,1638480265,132710800,joystick,0.0,0.0,0.0,0.0,0.7422711849212646,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.171192,26494,1638480265,170316247,joystick,0.7216711640357971,0.0,0.0,0.0,0.7010406851768494,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.1985238,26495,1638480265,197931893,joystick,1.0,0.0,0.0,0.0,0.6804101467132568,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.2321026,26496,1638480265,231473000,joystick,1.0,0.0,0.0,0.0,0.6598101854324341,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.2651806,26497,1638480265,264572452,joystick,1.0,0.0,0.0,0.0,0.6598101854324341,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.2986293,26498,1638480265,297935149,joystick,1.0,0.02059999480843544,0.0,0.0,0.6598101854324341,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.3383055,26499,1638480265,337720774,joystick,1.0,0.03091525100171566,0.0,-0.01031525619328022,0.6598101854324341,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.3651514,26500,1638480265,364633855,joystick,1.0,0.03091525100171566,0.0,-0.02063051238656044,0.6598101854324341,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.3987162,26501,1638480265,397990760,joystick,1.0,0.03091525100171566,0.0,-0.02063051238656044,0.6598101854324341,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.4358914,26502,1638480265,435306528,joystick,1.0,0.03091525100171566,0.0,-0.03094576857984066,0.6598101854324341,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.4657896,26503,1638480265,465220790,joystick,1.0,0.03091525100171566,0.0,-0.03094576857984066,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.4985602,26504,1638480265,497978912,joystick,1.0,0.03091525100171566,0.0,-0.04126102477312088,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.5345821,26505,1638480265,534064247,joystick,1.0,0.03091525100171566,0.0,-0.04126102477312088,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.5755992,26506,1638480265,575238584,joystick,1.0,0.03091525100171566,0.0,-0.05157628282904625,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.5984845,26507,1638480265,597929077,joystick,1.0,0.03091525100171566,0.0,-0.05157628282904625,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.637051,26508,1638480265,636485485,joystick,1.0,0.03091525100171566,0.0,-0.06186101958155632,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.6670794,26509,1638480265,666500969,joystick,1.0,0.03091525100171566,0.0,-0.06186101958155632,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.699034,26510,1638480265,698012786,joystick,1.0,0.03091525100171566,0.0,-0.06186101958155632,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.7334747,26511,1638480265,731442623,joystick,1.0,0.03091525100171566,0.0,-0.07217627763748169,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.7699702,26512,1638480265,769159211,joystick,1.0,0.03091525100171566,0.0,-0.07217627763748169,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.8084497,26513,1638480265,807703746,joystick,1.0,0.02059999480843544,0.0,-0.07217627763748169,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.832036,26514,1638480265,831274510,joystick,1.0,0.0,0.0,-0.08249153196811676,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.8652284,26515,1638480265,864599766,joystick,1.0,0.0,0.0,-0.08249153196811676,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.8985534,26516,1638480265,897913405,joystick,1.0,0.0,0.0,-0.08249153196811676,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.9326446,26517,1638480265,931730814,joystick,1.0,0.0,0.0,-0.08249153196811676,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.965083,26518,1638480265,964618447,joystick,1.0,0.0,0.0,-0.08249153196811676,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480265.9982758,26519,1638480265,997897652,joystick,1.0,0.0,0.0,-0.08249153196811676,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.0324745,26520,1638480266,31212698,joystick,1.0,0.0,0.0,-0.08249153196811676,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.069635,26521,1638480266,68977862,joystick,1.0,0.0,0.0,-0.08249153196811676,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.098364,26522,1638480266,97902695,joystick,1.0,0.0,0.0,-0.08249153196811676,0.6494949460029602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.1530795,26523,1638480266,152705930,joystick,0.05154576152563095,-0.07217627763748169,0.0,-0.08249153196811676,0.4535965919494629,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.1757708,26524,1638480266,175217181,joystick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.1983993,26525,1638480266,197874007,joystick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.2607896,26526,1638480266,260184257,joystick,-0.773247480392456,-0.28867459297180176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.265889,26527,1638480266,265305195,joystick,-0.8247932195663452,-0.29898983240127563,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.2985456,26528,1638480266,298008721,joystick,-1.0,-0.443342387676239,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.3325841,26529,1638480266,331552257,joystick,-1.0,-0.443342387676239,0.0,0.0,-0.12372203916311264,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.365721,26530,1638480266,365245850,joystick,-1.0,-0.443342387676239,0.0,0.0,-0.2680746018886566,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.3986723,26531,1638480266,397934751,joystick,-1.0,-0.443342387676239,0.0,0.0,-0.3505356013774872,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.4396212,26532,1638480266,438983926,joystick,-1.0,-0.443342387676239,0.0,-0.01031525619328022,-0.43302711844444275,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.465251,26533,1638480266,464634861,joystick,-1.0,-0.4536271393299103,0.0,-0.02063051238656044,-0.46394237875938416,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.4985518,26534,1638480266,497962802,joystick,-1.0,-0.46394237875938416,0.0,-0.03094576857984066,-0.4845728874206543,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.5345519,26535,1638480266,533971364,joystick,-1.0,-0.46394237875938416,0.0,-0.04126102477312088,-0.49488815665245056,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.565135,26536,1638480266,564588988,joystick,-1.0,-0.46394237875938416,0.0,-0.04126102477312088,-0.49488815665245056,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.599911,26537,1638480266,598975545,joystick,-1.0,-0.46394237875938416,0.0,-0.04126102477312088,-0.49488815665245056,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.6346042,26538,1638480266,633940852,joystick,-1.0,-0.46394237875938416,0.0,-0.04126102477312088,-0.49488815665245056,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.6683147,26539,1638480266,667697616,joystick,-1.0,-0.46394237875938416,0.0,-0.04126102477312088,-0.49488815665245056,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.7170417,26540,1638480266,716532829,joystick,-1.0,-0.46394237875938416,0.0,-0.04126102477312088,-0.49488815665245056,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.7358794,26541,1638480266,735288556,joystick,-1.0,-0.46394237875938416,0.0,-0.05157628282904625,-0.49488815665245056,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.765267,26542,1638480266,764670853,joystick,-1.0,-0.46394237875938416,0.0,-0.05157628282904625,-0.49488815665245056,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.7985246,26543,1638480266,797942504,joystick,-1.0,-0.46394237875938416,0.0,-0.05157628282904625,-0.49488815665245056,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.8482306,26544,1638480266,847686307,joystick,0.0,0.0,0.0,-0.05157628282904625,-0.4845728874206543,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.904732,26545,1638480266,904014069,joystick,0.6185491681098938,0.0,0.0,-0.08249153196811676,-0.4845728874206543,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.9262702,26546,1638480266,925419343,joystick,0.9690847396850586,0.0,0.0,-0.08249153196811676,-0.4845728874206543,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.9404063,26547,1638480266,939703734,joystick,1.0,0.0,0.0,-0.08249153196811676,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480266.9738066,26548,1638480266,973063294,joystick,1.0,0.0,0.0,-0.08249153196811676,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.0124955,26549,1638480267,11492716,joystick,1.0,0.0,0.0,-0.09280678629875183,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.0535853,26550,1638480267,51618833,joystick,1.0,0.0,0.0,-0.09280678629875183,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.0797536,26551,1638480267,78987103,joystick,1.0,0.0,0.0,-0.08249153196811676,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.1085415,26552,1638480267,107835098,joystick,1.0,0.0,0.0,-0.08249153196811676,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.1412497,26553,1638480267,140277711,joystick,1.0,0.0,0.0,-0.09280678629875183,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.178323,26554,1638480267,177718825,joystick,1.0,0.0,0.0,-0.08249153196811676,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.2080734,26555,1638480267,207674269,joystick,1.0,0.0,0.0,-0.08249153196811676,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.2406938,26556,1638480267,240181238,joystick,1.0,0.0,0.0,-0.09280678629875183,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.277102,26557,1638480267,276562585,joystick,1.0,-0.12372203916311264,0.0,-0.09280678629875183,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.3194375,26558,1638480267,318922545,joystick,0.04123050719499588,-0.22681356966495514,0.0,-0.08249153196811676,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.365851,26559,1638480267,365287706,joystick,-0.22681356966495514,-0.2680746018886566,0.0,-0.08249153196811676,-0.4742576479911804,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.4258442,26560,1638480267,425223301,joystick,-0.8453932404518127,-0.443342387676239,0.0,-0.09280678629875183,-0.5051729083061218,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.4570103,26561,1638480267,456468860,joystick,-0.9897457957267761,-0.46394237875938416,0.0,-0.09280678629875183,-0.5258033871650696,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.464538,26562,1638480267,464066983,joystick,-1.0,-0.46394237875938416,0.0,-0.08249153196811676,-0.5361186265945435,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.502017,26563,1638480267,501464190,joystick,-1.0,-0.46394237875938416,0.0,-0.08249153196811676,-0.5464339256286621,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.5296206,26564,1638480267,529094329,joystick,-1.0,-0.4742576479911804,0.0,-0.09280678629875183,-0.556718647480011,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.6020882,26565,1638480267,601445033,joystick,-1.0,-0.46394237875938416,0.0,-0.09280678629875183,-0.5773491859436035,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.6109455,26566,1638480267,610267027,joystick,-1.0,-0.46394237875938416,0.0,-0.08249153196811676,-0.5876644253730774,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.63985,26567,1638480267,639174481,joystick,-1.0,-0.4742576479911804,0.0,-0.09280678629875183,-0.5979796648025513,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.671069,26568,1638480267,670413576,joystick,-1.0,-0.4742576479911804,0.0,-0.09280678629875183,-0.6082949042320251,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.7109268,26569,1638480267,710298496,joystick,-1.0,-0.4742576479911804,0.0,-0.09280678629875183,-0.6495254635810852,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.7895126,26570,1638480267,788975128,joystick,-1.0,-0.4742576479911804,0.0,-0.1031220406293869,-0.7319864630699158,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.8018923,26571,1638480267,801490147,joystick,-1.0,-0.4742576479911804,0.0,-0.1031220406293869,-0.7423017024993896,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.8272002,26572,1638480267,826591579,joystick,-1.0,-0.4742576479911804,0.0,-0.11340678483247757,-0.7423017024993896,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.8658528,26573,1638480267,865359865,joystick,-1.0,-0.4742576479911804,0.0,-0.11340678483247757,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.9120338,26574,1638480267,911442035,joystick,-1.0,-0.4742576479911804,0.0,-0.11340678483247757,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.9299552,26575,1638480267,929148779,joystick,-1.0,-0.4742576479911804,0.0,-0.12372203916311264,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.9584842,26576,1638480267,957957220,joystick,-1.0,-0.4742576479911804,0.0,-0.12372203916311264,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480267.991903,26577,1638480267,991243622,joystick,-1.0,-0.4742576479911804,0.0,-0.12372203916311264,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.0249314,26578,1638480268,24558343,joystick,-1.0,-0.4742576479911804,0.0,-0.12372203916311264,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.0583434,26579,1638480268,57935435,joystick,-1.0,-0.4742576479911804,0.0,-0.12372203916311264,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.091928,26580,1638480268,91270957,joystick,-1.0,-0.4742576479911804,0.0,-0.12372203916311264,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.1275296,26581,1638480268,126719197,joystick,-1.0,-0.4742576479911804,0.0,-0.12372203916311264,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.159211,26582,1638480268,158304580,joystick,-1.0,-0.4742576479911804,0.0,-0.12372203916311264,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.232491,26583,1638480268,231472313,joystick,0.0,0.0,0.0,-0.1340373009443283,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.235127,26584,1638480268,234288651,joystick,0.0,0.0,0.0,-0.1340373009443283,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.267935,26585,1638480268,267129139,joystick,0.0,0.0,0.0,-0.1340373009443283,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.3014872,26586,1638480268,300498423,joystick,0.0,0.0,0.0,-0.1340373009443283,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.334459,26587,1638480268,333985857,joystick,0.0,0.0,0.0,-0.1340373009443283,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.3793883,26588,1638480268,379026370,joystick,0.0,0.0,0.0,-0.1340373009443283,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638480268.40111,26589,1638480268,400472827,joystick,0.0,0.0,0.0,-0.14435255527496338,-0.7526169419288635,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
