method,log_obs,total,location,velocity,angle,ω,fw_total,fw_location,fw_velocity,fw_angle,fw_ω
SVI,6.523209095001221,0.5855006,0.43245107,0.33565962,0.08987617,0.14481768,0.4655378,0.2293286,0.363577,0.07952374,0.16006728
